Date,CMAQ All-Source,CMAQ No-Fire,IMPROVE
8/31/08,2.876517127,1.167810759,2.6
9/6/08,1.35175167,1.07863043,3.1
9/9/08,4.321711183,2.076160486,3.2
9/12/08,4.01434275,0.984059371,11.4
9/15/08,4.888094718,1.382854198,8
9/18/08,3.393707603,2.045906742,5.8
9/21/08,3.418329353,1.988251661,3.4
9/24/08,5.979253531,2.248979226,3.4
9/27/08,2.376123056,1.596015836,1.8
9/30/08,4.545668457,2.811183546,4.1
10/3/08,1.539192001,1.5376791,1.2
10/6/08,1.103945824,1.037937254,1.4
10/9/08,3.758746559,1.893875877,2.2
10/12/08,1.916838805,1.721650079,3
10/15/08,4.08018971,1.373752847,57.1
10/18/08,3.475760356,2.056873426,10.7
10/21/08,2.040792594,1.708649027,11.7
10/24/08,20.7091725,0.809716076,11.6
10/27/08,2.624759987,1.223536231,4.5
11/5/08,2.39531517,0.955334152,0.7
11/8/08,3.411765118,1.316608511,1.6
11/11/08,3.619869406,1.682237511,0.5
11/14/08,4.839846715,0.361424086,0.7
11/17/08,1.016427534,0.85566593,0.9
11/20/08,6.498376866,5.121358643,2.4
11/23/08,3.306094756,1.98785233,1.9
11/26/08,5.642760913,3.11137335,4.2
11/29/08,0.855392236,0.617798012,0.7
12/2/08,3.219638134,3.103224931,1.1
12/5/08,2.796647387,0.670170859,0.7
12/8/08,2.054568497,1.688906498,1
12/11/08,6.942166584,0.787716719,0.7
12/14/08,1.167805314,0.841042757,1.1
12/17/08,1.034242161,0.959179372,0.7
12/20/08,2.252385582,2.251148398,0.9
12/23/08,0.835407943,0.835331257,0.5
12/26/08,0.885359748,0.885261205,0.4
12/29/08,1.176445089,1.175367152,0.1
1/1/08,1.083471684,1.077242431,1
1/4/08,0.129119454,0.128929772,0.3
1/7/08,0.559846556,0.559840319,0.5
1/10/08,0.728382262,0.703744598,0.3
1/13/08,1.580004267,1.580038408,0.5
1/16/08,1.90775345,0.882757843,1.3
1/19/08,1.801959177,1.791809132,1.4
1/22/08,1.356866539,1.340598961,1.2
1/25/08,1.061047969,1.054614114,1.2
1/28/08,0.518936402,0.51888585,0
1/31/08,1.110116227,1.11011702,0.3
2/3/08,0.315011327,0.31500897,0
2/6/08,1.212847518,1.212846488,1.1
2/9/08,1.161970916,1.16196846,0.9
2/12/08,1.076488771,1.076487087,1.3
2/15/08,0.866776193,0.796895844,0.8
2/18/08,1.382135982,1.378901695,1.1
2/21/08,1.333854814,1.279641158,0.6
2/24/08,0.764336796,0.76431443,0.1
3/1/08,2.700326943,2.64085187,0.7
3/4/08,2.014152373,2.014150448,1.3
3/7/08,1.504863451,1.504064625,2
3/10/08,1.853874385,1.853048126,1.6
3/13/08,1.29464424,1.263016968,0.9
3/16/08,0.786097395,0.647323662,0.7
3/19/08,2.483471155,2.483421082,2
3/22/08,3.414250761,3.324404279,2.7
3/25/08,3.947864006,3.947912723,1.9
3/28/08,2.737798428,2.737671788,1.3
3/31/08,1.568410176,1.568342932,1.3
4/3/08,2.263581057,2.240937357,2.7
4/6/08,1.773732364,1.773734977,1.4
4/9/08,3.680955599,3.680965255,1.9
4/12/08,1.953493372,1.942083672,2.6
4/15/08,3.116215199,3.116198167,2.5
4/18/08,4.816345205,4.43662857,7.9
4/21/08,3.209335595,3.209582746,2.4
4/30/08,1.434824959,1.434800187,1.1
5/3/08,3.525969972,3.514906973,6.5
5/6/08,5.510177821,5.407627334,5.1
5/9/08,11.12525698,11.064951,6.2
5/12/08,6.738222857,6.738838236,3.4
5/15/08,0.273601645,0.273485957,1.2
5/18/08,2.240654762,1.909981206,3.4
5/21/08,1.341620221,1.338621426,0.9
5/24/08,0.567957537,0.19205739,0.6
5/27/08,0.369707185,0.312876229,0.8
5/30/08,0.93359121,0.887346224,1.1
6/2/08,3.311126769,3.303006649,2.1
6/5/08,1.699948733,1.69993718,1.5
6/8/08,0.897114734,0.894842456,1
6/14/08,2.63583377,2.192812284,3.8
6/17/08,7.559892257,4.052618265,3.4
6/20/08,1.723183423,1.660326829,2.5
6/23/08,17.52907538,2.170044214,5.6
6/26/08,3.412937591,2.425211966,1.9
6/29/08,56.29939626,2.67120793,22.1
7/2/08,28.85050601,1.826349725,16.3
7/5/08,7.77491794,1.306503783,6.3
7/8/08,2.647568186,2.015472685,4.8
7/11/08,2.951627371,1.15524555,3.6
7/14/08,17.17193231,1.051466028,13.7
7/17/08,14.23651312,1.534714893,10.8
7/20/08,9.87229386,1.320737143,14.4
7/23/08,5.353740767,0.967645568,9.5
7/26/08,17.21077809,1.661922934,13.2
7/29/08,25.29421345,1.167426045,21.1
8/1/08,25.14748231,1.085417032,9.5
8/4/08,5.193734705,1.381425473,5.2
8/7/08,2.996849477,1.430439353,6
8/10/08,11.8713086,1.370939781,8.1
8/13/08,4.995122467,1.521355495,4.2
8/16/08,2.805053458,0.902633612,7.6
8/19/08,10.30264526,1.114731508,3.2
8/22/08,3.516000633,0.872686051,2.4
8/25/08,11.6443759,1.522548001,3.4
8/28/08,3.384582777,0.854768655,1.8
8/31/08,1.953529635,1.177952601,2.4
9/3/08,4.968440195,1.317894518,3.4
9/6/08,1.079088812,1.068647665,5.4
9/9/08,13.70432565,2.703810791,10.7
9/12/08,1.289464814,0.67453893,11.5
9/15/08,3.58944418,1.104791934,6
9/18/08,4.051043232,2.306101983,4.2
9/21/08,34.40032102,2.058774263,6.6
9/24/08,4.751553456,1.685613717,3
9/27/08,3.111625537,1.49335216,5.5
9/30/08,4.002603417,2.578637517,4
10/3/08,0.767875693,0.767202791,1.3
10/6/08,1.14680027,1.11819268,2.1
10/9/08,6.308014651,2.353513047,1.8
10/12/08,1.967694958,1.853790626,3.9
10/15/08,4.058984384,1.795742368,4.5
10/18/08,3.493224899,1.829013929,5.5
10/21/08,2.790029148,1.36855046,4.1
10/30/08,6.948903317,2.235208387,5
11/2/08,0.162665293,0.162629729,0.4
11/5/08,4.150906215,0.621320451,1.7
11/8/08,3.338876322,1.031532869,2.4
11/11/08,6.083317662,1.248198783,1.8
11/14/08,2.509224627,0.969542718,2.8
11/17/08,1.075268606,0.943054986,2.4
11/20/08,8.693732801,4.98826243,3.3
11/23/08,4.034379413,2.132312134,2.6
11/29/08,2.197851044,1.541524328,1.5
12/2/08,1.432942671,1.382975712,0.8
12/5/08,1.203681151,0.783966911,1.7
12/8/08,2.825124825,1.970182844,2
12/11/08,9.999900152,1.098411975,5
12/14/08,1.099978822,0.883340344,0.7
12/20/08,0.993703312,0.993704416,1.1
12/23/08,0.544997807,0.544845939,0.4
12/26/08,0.459267138,0.459477847,0.7
12/29/08,0.879267233,0.873299825,0.1
1/1/08,1.430362142,1.419663087,1.3
1/4/08,2.989033524,2.985268817,1.1
1/7/08,1.377320581,1.377357067,1.3
1/7/08,1.377320581,1.377357067,0.3
1/10/08,2.709824204,2.71517166,0.2
1/13/08,6.98782297,6.978145073,0.7
1/16/08,6.465294068,6.417040686,1.3
1/19/08,2.350699266,2.333397041,1.8
1/22/08,1.066943703,1.066887437,0.3
1/25/08,0.308573524,0.308437965,0.7
1/28/08,0.646651901,0.646640229,0.4
1/31/08,3.092842646,3.092222463,1.6
1/31/08,3.092842646,3.092222463,1.9
2/3/08,1.234168334,1.234163123,0.5
2/3/08,1.234168334,1.234163123,0.4
2/6/08,3.079179421,3.075147351,2.3
2/6/08,3.079179421,3.075147351,1.3
2/9/08,5.147387808,5.137459993,1.3
2/9/08,5.147387808,5.137459993,1.6
2/12/08,1.95255957,1.942728852,1.1
2/12/08,1.95255957,1.942728852,1.6
2/15/08,1.862796468,1.8471731,2.5
2/15/08,1.862796468,1.8471731,0.9
2/18/08,3.311707889,3.251887123,1.7
2/18/08,3.311707889,3.251887123,4.9
2/21/08,2.132794331,2.13282979,0.9
2/21/08,2.132794331,2.13282979,1.3
2/24/08,1.856602694,1.856497712,1.4
2/24/08,1.856602694,1.856497712,0.7
2/27/08,1.357204107,1.357432388,1.4
2/27/08,1.357204107,1.357432388,2.2
3/1/08,9.593250897,9.540475348,7.8
3/1/08,9.593250897,9.540475348,3.5
3/4/08,4.449534371,4.443343937,5
3/4/08,4.449534371,4.443343937,4.1
3/7/08,3.608516971,3.579958374,2.9
3/7/08,3.608516971,3.579958374,3.8
3/10/08,2.421488206,2.421089098,1.7
3/10/08,2.421488206,2.421089098,2.5
3/13/08,4.627560948,4.588047504,3.3
3/13/08,4.627560948,4.588047504,2
3/16/08,2.348182574,2.330917373,2.2
3/16/08,2.348182574,2.330917373,1.7
3/19/08,8.731200109,8.616121997,5.6
3/19/08,8.731200109,8.616121997,3.8
3/22/08,6.413737744,6.37101077,4.2
3/22/08,6.413737744,6.37101077,3.3
3/25/08,7.714067509,7.622666965,5.6
3/25/08,7.714067509,7.622666965,2.5
3/28/08,6.708547016,6.702046216,7.2
3/28/08,6.708547016,6.702046216,2.5
3/31/08,4.135414507,4.135452374,4.7
3/31/08,4.135414507,4.135452374,6.9
4/3/08,2.904117889,2.89675722,10.4
4/3/08,2.904117889,2.89675722,2.6
4/6/08,5.507000307,5.483074586,4.9
4/6/08,5.507000307,5.483074586,6.2
4/9/08,5.423103263,5.422944049,6.1
4/9/08,5.423103263,5.422944049,3.5
4/12/08,3.288681676,3.287577132,3.2
4/12/08,3.288681676,3.287577132,2.6
4/15/08,6.185481439,6.164277146,6.9
4/15/08,6.185481439,6.164277146,9
4/18/08,5.167050491,5.130593141,7.8
4/18/08,5.167050491,5.130593141,5.7
4/21/08,8.438953777,8.438663383,7.5
4/21/08,8.438953777,8.438663383,11.5
4/24/08,4.823433459,4.826613277,6.3
4/24/08,4.823433459,4.826613277,6.1
4/27/08,5.378534039,5.342890849,6.9
4/27/08,5.378534039,5.342890849,10.6
4/30/08,7.791261652,7.790843197,7.3
4/30/08,7.791261652,7.790843197,9.4
5/3/08,5.331621458,5.268003891,8.9
5/3/08,5.331621458,5.268003891,8.2
5/6/08,6.775741398,6.654218435,8.8
5/6/08,6.775741398,6.654218435,8.4
5/9/08,10.63424283,10.25143013,11.5
5/9/08,10.63424283,10.25143013,10.4
5/12/08,9.69837757,9.583238661,8.5
5/12/08,9.69837757,9.583238661,7.7
5/15/08,3.558255121,3.346883831,5
5/15/08,3.558255121,3.346883831,2.5
5/18/08,4.567051371,4.122093191,8.8
5/18/08,4.567051371,4.122093191,8
5/21/08,3.189597279,3.18363744,7.7
5/21/08,3.189597279,3.18363744,8.9
5/24/08,4.351987854,2.662766767,4
5/24/08,4.351987854,2.662766767,2.5
5/27/08,4.872487475,3.559737116,6.2
5/27/08,4.872487475,3.559737116,6.2
5/30/08,3.956567258,3.780471255,7.8
5/30/08,3.956567258,3.780471255,6.2
6/2/08,4.637351304,4.625192453,6.8
6/2/08,4.637351304,4.625192453,7.4
6/5/08,3.575532009,3.575478405,5.6
6/5/08,3.575532009,3.575478405,5.7
6/8/08,4.926149418,3.032635123,5.6
6/8/08,4.926149418,3.032635123,4.9
6/11/08,4.306445976,2.163483063,5.6
6/14/08,5.467791478,4.757676701,9.7
6/14/08,5.467791478,4.757676701,4.9
6/17/08,5.227216552,4.397720029,4.6
6/20/08,3.747466952,3.373751382,3.8
6/23/08,15.15820179,3.156003853,8.9
6/26/08,15.93149926,2.634155904,38.8
6/26/08,15.93149926,2.634155904,24.4
6/29/08,10.07006663,3.25870051,2.8
7/2/08,8.203098655,3.750282675,6.1
7/5/08,3.246030549,3.075371653,8.8
7/5/08,3.246030549,3.075371653,6.6
7/8/08,40.44610476,3.581810236,18.8
7/8/08,40.44610476,3.581810236,7.3
7/11/08,25.94849614,3.52494359,8.6
7/14/08,19.85989153,4.860536695,8.3
7/17/08,9.296729982,3.605253468,9.7
7/20/08,12.9271186,3.906035672,7.1
7/23/08,10.80209202,3.743704965,9.4
7/23/08,10.80209202,3.743704965,4
7/26/08,20.76394896,3.443632066,11.1
7/26/08,20.76394896,3.443632066,7.4
7/29/08,3.682851881,2.109176333,11.5
7/29/08,3.682851881,2.109176333,7.9
8/1/08,2.856398961,2.581411367,7.7
8/1/08,2.856398961,2.581411367,3.2
8/4/08,5.120380779,2.244761338,4.7
8/4/08,5.120380779,2.244761338,4.7
8/7/08,6.060638924,2.791361446,5.8
8/7/08,6.060638924,2.791361446,2.7
8/10/08,4.853481909,2.950181892,3.2
8/10/08,4.853481909,2.950181892,3
8/13/08,11.2868962,2.989732852,2
8/16/08,7.422925274,2.978102952,10.2
8/16/08,7.422925274,2.978102952,11.1
8/19/08,2.843178133,2.328201294,5.3
8/19/08,2.843178133,2.328201294,3.2
8/22/08,2.806940208,2.804522455,7.1
8/22/08,2.806940208,2.804522455,3.3
8/25/08,8.812716633,4.327144305,6.3
8/25/08,8.812716633,4.327144305,4.1
8/28/08,4.764688383,3.333277365,8.8
8/28/08,4.764688383,3.333277365,5.1
8/31/08,2.15994286,1.599881387,6.3
8/31/08,2.15994286,1.599881387,4.4
9/3/08,3.172189107,2.799835642,6.7
9/3/08,3.172189107,2.799835642,3.1
9/6/08,7.642522176,4.463862876,6.7
9/6/08,7.642522176,4.463862876,2.7
9/9/08,3.993615478,2.798608745,6.5
9/9/08,3.993615478,2.798608745,3.8
9/12/08,9.293360015,4.24937741,11.1
9/12/08,9.293360015,4.24937741,6.6
9/15/08,12.06926701,3.83672142,6.7
9/15/08,12.06926701,3.83672142,4.8
9/18/08,4.647198757,3.588962535,7.9
9/18/08,4.647198757,3.588962535,3.8
9/21/08,2.834077468,2.79493023,8.6
9/21/08,2.834077468,2.79493023,4
9/24/08,3.294594785,2.37958472,4.6
9/24/08,3.294594785,2.37958472,2.6
9/27/08,11.90375994,2.729094237,4.1
9/27/08,11.90375994,2.729094237,2.5
9/30/08,7.23897424,4.736529599,4.8
9/30/08,7.23897424,4.736529599,5.5
10/3/08,3.871071031,3.640596017,6.2
10/3/08,3.871071031,3.640596017,2.9
10/6/08,2.617291152,2.611072605,4.4
10/6/08,2.617291152,2.611072605,2.6
10/9/08,4.235879809,3.915399571,11.4
10/9/08,4.235879809,3.915399571,6.1
10/12/08,4.834706654,4.515110423,2.5
10/12/08,4.834706654,4.515110423,2.5
10/15/08,1.944435264,1.678916601,2
10/15/08,1.944435264,1.678916601,1.6
10/18/08,4.378409753,3.914753705,2.7
10/18/08,4.378409753,3.914753705,3.9
10/21/08,6.963892659,5.195477823,5.1
10/21/08,6.963892659,5.195477823,2.5
10/24/08,2.753636052,2.204856535,4.2
10/24/08,2.753636052,2.204856535,4.3
10/27/08,4.29583629,2.519803628,3.1
10/27/08,4.29583629,2.519803628,3.5
10/30/08,6.80953449,5.886246055,3.5
10/30/08,6.80953449,5.886246055,3.8
11/2/08,1.842431466,1.838275035,1.8
11/2/08,1.842431466,1.838275035,2.4
11/5/08,4.951431026,4.523580631,2.2
11/5/08,4.951431026,4.523580631,1.8
11/8/08,1.605886171,1.456900775,0.9
11/8/08,1.605886171,1.456900775,1.4
11/11/08,5.164663116,3.888985227,3.2
11/11/08,5.164663116,3.888985227,1.9
11/14/08,5.166882803,3.383661638,0.8
11/17/08,1.402707343,1.345945974,2.7
11/20/08,13.19977013,12.57470839,11.4
11/23/08,7.698450943,6.792873959,3
11/23/08,7.698450943,6.792873959,4.3
11/26/08,1.485275836,1.468081918,2.4
11/26/08,1.485275836,1.468081918,0.6
11/29/08,3.07927313,2.981672843,2.6
11/29/08,3.07927313,2.981672843,0.6
12/2/08,2.190196514,2.153175389,1.2
12/2/08,2.190196514,2.153175389,0.8
12/5/08,1.36061016,0.939098656,1
12/5/08,1.36061016,0.939098656,2
12/8/08,6.322203785,6.048193028,2.7
12/8/08,6.322203785,6.048193028,2.9
12/11/08,1.003780616,0.997788991,0.8
12/11/08,1.003780616,0.997788991,0.4
12/14/08,1.363860182,1.362294242,1.8
12/14/08,1.363860182,1.362294242,2.1
12/20/08,6.21757852,6.103289227,2.6
12/23/08,1.728194414,1.728055818,1.1
12/26/08,0.999111111,0.999855381,1.1
12/26/08,0.999111111,0.999855381,1.5
12/29/08,2.038317298,2.038445557,0.7
12/29/08,2.038317298,2.038445557,0.5
1/1/08,1.107128833,1.106716498,0.7
1/4/08,3.142108458,3.138939403,0.6
1/7/08,0.809955166,0.810115675,0.6
1/10/08,0.863792552,0.863731323,0.4
1/13/08,1.89965946,1.899897729,0.8
1/16/08,0.954134506,0.954098063,1.7
1/19/08,1.43553636,1.430467779,1.2
1/22/08,1.693074733,1.687491665,0.5
1/25/08,0.549760655,0.549676664,0.2
1/28/08,0.330430086,0.330418767,0.2
1/31/08,0.82567923,0.825678942,0.5
2/3/08,0.533298165,0.533169557,0.2
2/6/08,1.523391808,1.522174674,1.1
2/9/08,0.751196834,0.738206752,0.7
2/12/08,0.825312061,0.82395569,1.1
2/15/08,1.443976851,1.417873436,2
2/18/08,1.617602917,1.594297456,2.5
2/21/08,1.548178437,1.546189256,0.2
2/24/08,0.194209848,0.194247646,0.1
2/27/08,1.038705657,1.040271106,1
3/1/08,5.575496891,5.525644909,2.1
3/4/08,2.190139522,2.188036621,2.6
3/7/08,1.728613714,1.717145085,3.9
3/10/08,1.920109088,1.897570575,2.5
3/13/08,1.637380801,1.595650145,1.3
3/16/08,0.565409492,0.54607187,0
3/19/08,2.776079754,2.699179217,3.7
3/22/08,4.042791496,3.961041629,4.6
3/25/08,2.800994068,2.793712209,1.5
3/28/08,2.904173868,2.903135762,3.4
3/31/08,3.564064347,3.56383957,3.9
4/3/08,4.348468572,4.28308481,5.9
4/6/08,2.300142919,2.26708739,2.9
4/9/08,4.752897282,4.752925028,3.5
4/12/08,3.024259826,2.815902015,3.2
4/15/08,9.152523329,5.757334391,8.1
4/18/08,6.989618083,5.023107966,7.3
4/21/08,5.468215883,5.465285699,5.7
4/24/08,4.173737387,4.16659688,5.2
4/27/08,2.679886018,2.637895212,7.3
4/30/08,7.82294093,7.803176527,6.4
5/3/08,4.352079233,4.13898929,9.2
5/6/08,5.881423076,5.197401563,6.9
5/9/08,18.97042485,17.05049566,10.8
5/12/08,6.846601526,6.78786538,5.7
5/15/08,0.645795142,0.641732815,3.9
5/18/08,2.596494426,2.391281014,4.6
5/24/08,2.936517302,2.079799611,4.2
5/27/08,1.784846249,1.378826487,4.1
5/30/08,4.481040309,4.240870208,4.7
6/2/08,3.768573155,3.756988883,4.3
6/5/08,4.065424388,2.329472567,4.2
6/8/08,5.223485937,3.196561863,3.3
6/11/08,3.516260217,3.086280564,2.6
6/14/08,4.195165227,3.05626445,9.2
6/17/08,2.358882109,1.961877813,8.5
6/20/08,1.576130167,1.510130654,4
6/23/08,19.25298131,1.953189294,28.8
6/26/08,50.99331558,2.423789715,57.7
6/29/08,13.66879695,2.079566543,25.1
7/2/08,5.331639071,1.94457526,12.6
7/5/08,2.330704649,1.747780899,8.3
7/8/08,8.607345611,1.696527148,14.6
7/11/08,46.34983158,1.500755548,47.1
7/14/08,26.09449633,2.887242168,11
7/17/08,5.131236238,1.717989005,5.8
7/20/08,16.6380741,2.472347081,9.1
7/23/08,5.683772236,1.937765275,8.1
8/7/08,18.63768761,1.770032369,4.8
8/10/08,3.620245765,1.728347604,3.1
8/13/08,6.98339498,2.147993078,9.3
8/16/08,8.61615183,1.920543994,8.7
8/19/08,2.679225594,2.069979851,2.8
8/22/08,1.319454364,1.311331088,3.3
8/25/08,9.073361576,2.366168251,3.9
8/28/08,2.158020477,1.168599561,5.8
8/31/08,3.245787766,1.564576942,2.8
9/12/08,2.064035743,1.190114622,5.6
9/15/08,7.866156802,1.033541051,7.6
9/21/08,1.527491994,1.37365452,4.1
9/24/08,11.77241333,1.324169087,7.5
9/27/08,10.54432762,1.475337471,3.5
9/30/08,7.967440885,3.08757386,4.2
10/3/08,3.668563853,1.773940235,4.6
10/6/08,1.244406658,1.062157745,3.5
10/9/08,2.048813065,2.007957002,4.7
10/12/08,2.034381971,1.79848964,2.7
10/15/08,3.756898044,0.884486792,7
10/18/08,31.01881819,2.658447102,8
10/21/08,1.788161988,1.172269846,4.4
10/24/08,5.582511087,0.745470309,5.1
10/27/08,4.081886945,0.867888572,4.3
10/30/08,1.612028052,1.158407405,4.7
11/2/08,0.382746599,0.382254507,0.6
11/8/08,0.569532469,0.521671329,1.7
11/11/08,9.007175962,1.340211667,2.3
11/14/08,0.313778784,0.27287353,0.6
11/17/08,0.526168027,0.520977343,0.5
11/20/08,3.229054958,2.55033876,3
11/23/08,1.288479497,1.272914852,1.3
11/26/08,2.423770013,2.336504682,0.9
11/29/08,0.571885973,0.541548515,0.6
12/2/08,0.989036453,0.959326523,0.7
12/5/08,0.881648707,0.645107845,0.6
12/8/08,1.397335922,1.217663546,1.5
12/11/08,0.500868554,0.379110354,1
12/14/08,0.749073734,0.674688474,1.2
12/17/08,0.879369825,0.879078721,0.5
12/20/08,1.280283522,1.280070705,0.6
12/23/08,1.083219402,1.083219784,0.4
12/26/08,0.726669258,0.726103683,0.4
12/29/08,1.187425482,1.185950607,0.4
1/1/08,2.439577212,2.439155029,3.1
1/4/08,2.515629268,1.834737046,0.3
1/7/08,0.793024046,0.797494604,0.6
1/10/08,0.841574789,0.80690321,0.4
1/13/08,3.179378261,3.179561357,1.8
1/16/08,1.572861594,1.555371272,1.2
1/19/08,2.395942872,2.38453413,1.2
1/22/08,1.763788238,1.757029712,1.3
1/25/08,1.336485739,1.336458179,0.5
1/28/08,0.372386977,0.372386204,0.4
1/31/08,0.847548123,0.847548252,0.4
2/3/08,0.346660531,0.346642943,0.8
2/6/08,1.581169913,1.580925817,1.1
2/9/08,1.699306712,1.701545964,1.2
2/12/08,2.213418668,2.208833039,1.5
2/15/08,1.035695302,1.035743008,0.8
2/18/08,2.610951299,2.573560869,2
2/21/08,2.108378604,1.734110303,0.3
2/24/08,0.351990315,0.35199615,0.2
2/27/08,2.150253981,2.150487055,1.7
3/1/08,3.513037609,3.459652035,1.4
3/4/08,2.16531149,2.164617375,1.7
3/7/08,2.357718473,2.311513955,2.5
3/10/08,2.553983261,2.547375927,1.8
3/13/08,1.569318753,1.203215364,0.9
3/16/08,0.648124125,0.64676033,0.4
3/19/08,2.95467941,2.889561931,2.5
3/22/08,4.028547913,4.004705866,4.6
3/25/08,3.506178369,3.501086116,1.5
3/28/08,3.0475172,3.047326381,1.9
3/31/08,4.63036107,4.628737875,3.2
4/3/08,4.522347013,4.46639657,3.6
4/6/08,3.342607707,3.269402186,1.9
4/9/08,3.952498287,3.952446197,2.3
4/12/08,3.775860449,3.763929158,3.1
4/15/08,4.531336178,4.500637482,2.5
4/18/08,6.659234464,6.367631088,6.7
4/21/08,7.464850386,6.500748416,6.2
5/3/08,5.885776043,4.999848445,9.2
5/6/08,6.577176034,6.299749633,5.4
5/9/08,17.74646044,16.78943372,11.8
5/12/08,8.02148658,7.834681312,5.1
5/15/08,0.683947439,0.683703457,1.7
5/18/08,3.455848644,3.148285915,4.3
5/21/08,2.551220261,2.538807305,3.3
5/24/08,2.918447651,1.626249528,0.8
5/27/08,1.957136616,1.598868902,1.8
5/30/08,4.689814061,4.390213241,4.6
6/2/08,5.016700596,5.006836911,3.5
6/5/08,2.127001613,2.130803674,2
6/8/08,2.861661424,2.861071219,1.6
6/11/08,1.609998872,1.488992299,1.4
6/14/08,5.835805039,4.840999752,12
6/17/08,2.82369109,2.372205779,5.3
6/20/08,2.540378923,2.342546508,2.8
6/23/08,15.16001323,2.505013019,12.9
6/26/08,107.0366793,4.328995625,44.3
7/11/08,103.6703868,3.510880043,80.1
7/14/08,74.21293863,3.627614866,23.3
7/17/08,7.240100265,2.392452583,4.6
7/20/08,18.17843473,2.978368928,8.4
7/23/08,27.33485085,2.343521292,8.5
7/26/08,13.7974057,2.385194828,17.9
7/29/08,4.820598404,1.506361219,3
8/1/08,1.820832255,1.229725071,1.7
8/4/08,1.206260728,1.070531401,1.8
8/7/08,19.07784168,2.775826827,4.8
8/10/08,2.992761781,1.875515302,2.4
8/13/08,5.294580003,2.422151476,7
8/16/08,18.46551283,4.366016259,6.9
8/19/08,2.28588814,1.850581373,2.3
8/22/08,2.050308625,2.053602318,2.8
8/25/08,9.304098974,2.500554432,2.9
8/28/08,2.733749181,1.756873228,2.2
8/31/08,1.824035725,1.189509065,2.7
9/3/08,5.114701291,1.554993726,5
9/6/08,2.612325619,2.333343605,3.6
9/9/08,2.764379347,1.770878131,3.7
9/12/08,2.22088105,1.708238011,3.8
9/15/08,2.758094395,2.090226556,5
9/18/08,4.432118972,2.196710393,4
9/21/08,2.156738291,2.077412069,2.7
9/24/08,9.679442048,2.25456357,5.6
9/27/08,4.728028953,2.708896006,2.9
9/30/08,5.654743226,3.385428874,4.4
10/3/08,1.474067477,1.454945527,4.7
10/6/08,3.007356087,1.279980091,3
10/9/08,2.272911191,2.219279791,2.3
10/12/08,2.302302763,1.859148661,2
10/15/08,5.764720822,2.322841013,1.6
10/18/08,4.920142521,2.659695879,4.1
10/21/08,2.675516913,2.366118034,2.4
10/24/08,5.51452514,2.474240988,2.8
10/27/08,9.159622381,2.110164364,4.1
10/30/08,6.874324754,1.538195498,6.6
11/2/08,0.262351518,0.262288961,0.8
11/5/08,5.17377769,0.899041529,3.2
11/8/08,12.29401555,1.23850219,6.5
11/11/08,3.227495407,1.378534625,9.4
11/14/08,1.612773858,1.360615678,2.5
11/17/08,2.205886801,2.200078579,6.5
11/20/08,13.59907504,4.370021105,5.3
11/23/08,11.16336447,2.629829501,5.1
11/26/08,4.438246826,3.297960192,3
11/29/08,1.847142994,1.65176108,0.5
12/2/08,10.96334494,1.715906218,2.4
12/5/08,2.043267762,1.257117634,1.3
12/11/08,2.133578748,2.016724095,4.1
12/14/08,36.83916691,0.675067643,1.1
