"","GEOID20","Year","wf_pm","wf_pm_mod","Count","deaths_base","deaths_mod","deaths_base_LCL","deaths_mod_LCL","deaths_base_UCL","deaths_mod_UCL"
"1774","90804",2010,0.134295642375946,0.134295642375946,197.5,0.468891564134162,0.468891564134162,0.0403602678318027,0.0403602678318027,0.896508323676611,0.896508323676611
"1775","90804",2011,0.216744989156723,0.216744989156723,202,0.773440863366432,0.773440863366432,0.0666190152610935,0.0666190152610935,1.47781410999868,1.47781410999868
"1776","90804",2012,0.270716220140457,0.270716220140457,182,0.869971570413052,0.869971570413052,0.07496621852273,0.07496621852273,1.6615313871145,1.6615313871145
"1777","90804",2013,0.54736989736557,0.54736989736557,208,2.00540288987976,2.00540288987976,0.17319397069973,0.17319397069973,3.82152447524893,3.82152447524893
"1778","90804",2014,0.268180966377258,0.268180966377258,219,1.03705358589549,1.03705358589549,0.089361992355313,0.089361992355313,1.98067660748647,1.98067660748647
"1779","90804",2015,0.33359307050705,0.33359307050705,225,1.32457785339494,1.32457785339494,0.114198053361009,0.114198053361009,2.5284866380878,2.5284866380878
"1780","90804",2016,0.954606235027313,0.954606235027313,209.5,3.50997471192203,3.50997471192203,0.304132104559097,0.304132104559097,6.66680252871937,6.66680252871937
"1781","90804",2017,1.46179008483887,1.46179008483887,201.3856,5.14359498049361,5.14359498049361,0.447507011160613,0.447507011160613,9.73009568963006,9.73009568963006
"1782","90804",2018,1.65511190891266,1.65511190891266,207.5,5.99044671083082,5.99044671083082,0.521997018942872,0.521997018942872,11.3146078313755,11.3146078313755
"1783","90805",2008,1.28048610687256,1.28048610687256,437.5,9.80393152484875,9.80393152484875,0.851724697121824,0.851724697121824,18.5729136409286,18.5729136409286
"1784","90805",2009,0.360669285058975,0.360669285058975,428.5,2.72667877859302,2.72667877859302,0.235131167538279,0.235131167538279,5.20382059237621,5.20382059237621
"1785","90805",2010,0.304454743862152,0.304454743862152,410,2.20341568741043,2.20341568741043,0.189922051387484,0.189922051387484,4.20708894806078,4.20708894806078
"1786","90805",2011,0.235755383968353,0.235755383968353,475.5,1.98000279551723,1.98000279551723,0.170570386023982,0.170570386023982,3.78261242012614,3.78261242012614
