Block group,% Hispanic,% White Alone,% Black or African American Alone,% American Indian and Alaska Native ,% Asian,% Native Hawaiian and other Pacific Islander,% Other Race and Two or More Races
60855124021,59.85267035,30.57090239,0.368324125,0.092081031,5.340699816,0,3.775322284
60855124022,25.74468085,54.57446809,0.85106383,0.744680851,11.59574468,0,6.489361702
60855124023,41.02405922,48.30351635,0.740283775,0,4.873534855,0.431832202,4.626773597
60855124024,46.74278039,40.02686367,0.335795836,0.268636669,8.260577569,0.604432505,3.760913365
60855125051,60.02198608,22.90216196,2.052033712,0.219860755,10.37009894,0.403078051,4.030780506
60855125052,62.57905833,24.42023893,1.932536894,0.421644413,6.746310611,0.281096275,3.619114547
60855125053,59.86460348,15.86073501,2.852998066,0,17.26305609,0.435203095,3.723404255
60855125091,35.47604609,27.86537295,3.972104306,0,26.3189812,0.333535476,6.033959976
60855125092,59.62910128,24.89300999,1.925820257,0.427960057,9.843081312,0,3.281027104
60855125093,61.95590729,25.60768796,1.639344262,0,5.596382137,0.169587337,5.031091012
60855125101,25.54811206,46.10231425,2.771010962,0.243605359,18.90986602,0.395858709,6.029232643
60855125102,43.1253171,40.99441908,1.674277017,0.507356672,9.081684424,0.152207002,4.464738711
60855125103,62.34227129,25.27602524,1.498422713,0.078864353,6.388012618,0.394321767,4.022082019
60855125111,54.0911587,35.91433278,1.263042284,0.439319055,3.67929709,0.109829764,4.503020319
60855125112,47.44063325,38.0474934,1.160949868,0,7.862796834,0.211081794,5.277044855
60855125121,69.52277657,20.35430224,0.831525669,0.469992769,4.229934924,0.21691974,4.374548084
60855125122,70.03546099,22.99054374,0.650118203,0,3.841607565,0.354609929,2.127659574
60855125131,74.55176403,16.83053788,2.255639098,0.1735107,2.429149798,0.0578369,3.701561596
60855125132,73.04492512,13.22795341,1.622296173,0.166389351,9.567387687,0.207986689,2.163061564
60855125141,67.41214058,12.90734824,3.57827476,0.511182109,12.14057508,0.063897764,3.38658147
60855125142,55.73681349,20.06525285,3.153887983,0.380641653,15.87819467,0.326264274,4.458945079
60855125151,33.10433663,42.85100902,2.060970374,0.214684414,14.51266638,0.343495062,6.912838128
60855125152,27.40825688,47.70642202,2.236238532,0,14.79357798,0.05733945,7.798165138
60855125153,31.31935882,40.75215783,3.329223181,0.246609125,19.48212084,0.123304562,4.747225647
60855125161,38.9203473,44.01661004,1.698754247,0.453001133,8.682521706,0.339750849,5.889014723
60855125162,39.78873239,45.63380282,0.774647887,0.070422535,8.309859155,0.070422535,5.352112676
60855126021,66.88804554,24.90512334,0.664136622,0.521821632,3.557874763,0.142314991,3.320683112
60855126022,44.97540408,44.48348559,0.63246662,0.281096275,5.903021785,0.070274069,3.654251581
60855126031,83.1641286,10.74450085,1.015228426,0.76142132,2.284263959,0.084602369,1.945854484
60855126032,75.382263,17.73700306,1.22324159,0,2.905198777,0,2.752293578
60855126033,89.6740698,4.816844534,1.845976348,0.201903663,1.124891837,0.317277185,2.019036631
60855126041,81.2694704,9.540498442,1.401869159,0.11682243,4.166666667,0.23364486,3.271028037
60855126042,81.12909593,11.9226214,1.342281879,0.236873273,2.724042637,0,2.64508488
60855130001,13.04347826,45.53140097,6.642512077,0,23.79227053,1.449275362,9.541062802
60855130002,13.33023688,49.18718068,4.273107292,0.046446818,24.43102647,0.696702276,8.035299582
60855130003,9.417808219,39.38356164,4.623287671,0,38.01369863,0,8.561643836
60855130004,10.81342802,49.19302776,6.068431246,0.225952227,25.145255,1.258876695,7.295029051
60855130005,10.75166508,45.67078972,4.281636537,0,32.15984776,0.856327307,6.279733587
60855130006,12.73776448,48.17268647,6.283393888,0.128232528,23.01773883,1.325069459,8.335114341
60855135001,34.47916667,52.60416667,1.145833333,0.208333333,3.75,0.625,7.1875
60871001001,14.12380122,72.31909329,1.39494333,0.392327812,3.879686138,0,7.890148213
60871002001,39.90529488,47.65389582,2.324580284,0.301334481,6.112785192,0.086095566,3.616013775
60871002002,16.38120334,70.48748353,0.483091787,0.395256917,4.523495828,0.263504611,7.465963988
60871002003,21.07865169,65.79775281,0.943820225,0.224719101,4.314606742,0.539325843,7.101123596
60871003001,16.96615127,64.1036356,3.635603845,0.835770999,6.68616799,0.2507313,7.521938989
60871003002,9.8340504,69.39151813,0.73755378,0.24585126,13.27596804,0,6.51505839
60871004001,41.02760736,27.96523517,7.106339468,0.051124744,18.14928425,0.051124744,5.649284254
60871004002,42.88546256,24.95594714,8.810572687,0.066079295,18.25991189,0.044052863,4.977973568
60871005001,13.41772152,63.11030741,1.121157324,0.144665461,15.80470163,0,6.401446655
60871005002,17.76146789,59.85321101,1.651376147,0.073394495,12.7706422,0.330275229,7.559633028
60871006001,16.05709188,67.52899197,0.802854594,0.089206066,7.136485281,0,8.385370205
60871006002,13.50022351,72.68663388,0.84935181,0.312919088,4.604380867,0.044702727,8.001788109
60871007001,21.55870445,62.65182186,4.149797571,0.607287449,6.174089069,0,4.858299595
60871007002,22.22222222,59.20745921,2.874902875,1.01010101,5.74980575,0,8.935508936
60871008011,25.81632653,56.83673469,2.448979592,0.867346939,5.918367347,0.459183673,7.653061224
60871008012,49.09819639,37.5250501,2.104208417,0.450901804,4.308617234,0,6.513026052
60871008021,17.17831483,71.78314827,1.241018942,0.261267146,2.54735467,0,6.988896146
60871008022,17.10615281,69.84448952,0.946585531,0.067613252,3.583502366,0,8.451656525
60871009001,21.00389864,66.61793372,1.315789474,0.048732943,3.752436647,0.048732943,7.212475634
60871009002,15.84089323,72.99371947,0.907187718,0.767620377,2.930914166,0.069783671,6.489881368
60871009003,13.05449937,75.91888466,1.140684411,0,3.29531052,0,6.590621039
60871010011,18.26086957,66.32411067,0.790513834,0.079051383,6.245059289,0,8.300395257
60871010012,30.01808318,49.25858951,1.518987342,0.940325497,11.3562387,0.108499096,6.799276673
60871010021,26.40487475,50.16926202,3.249830738,1.015572106,11.577522,0.135409614,7.447528775
60871010022,48.02668149,40.30016676,1.389660923,0.611450806,3.668704836,0.111172874,5.892162312
60871010023,34.3812709,47.69230769,1.605351171,0.602006689,10.23411371,0,5.484949833
60871011001,12.08053691,73.98038203,1.187403201,0.413009809,4.439855447,0.051626226,7.847186371
60871011002,8.956982911,77.01826753,1.060695345,0.176782557,4.301708898,0.117855038,8.36770772
60871011003,17.99678629,64.64916979,2.410283878,0.428494912,5.356186395,0.107123728,9.051955008
60871012001,15.05417957,72.6006192,0.696594427,0.464396285,4.102167183,0.116099071,6.965944272
60871012002,21.43671608,53.36374002,5.701254276,2.394526796,10.94640821,0.114025086,6.043329532
60871101011,71.05451937,21.41319943,0.394548063,0.179340029,5.236728838,0,1.721664275
60871101021,93.32968835,3.389830508,0.328048114,0.218698742,1.585565883,0,1.148168398
60871101022,70.32142857,23.92857143,0.642857143,0.25,2.428571429,0.071428571,2.357142857
60871102011,82.65379113,13.19742489,0.107296137,0.500715308,0.965665236,0.107296137,2.467811159
60871102021,77.04081633,16.03498542,0.583090379,0.655976676,2.842565598,0,2.842565598
60871102022,78.07971014,15.33816425,0.603864734,0.18115942,3.200483092,0,2.596618357
60871102023,76.00213789,15.07215393,0.213789417,0.267236772,6.306787814,0.106894709,2.030999466
60871103011,81.17583603,12.56742179,0.485436893,0.485436893,2.535059331,0.053937433,2.696871629
60871103012,91.06348564,6.631621512,0.404367165,0.363930449,0.525677315,0.080873433,0.93004448
60871103021,88.79432624,7.304964539,0.709219858,0.425531915,0.921985816,0,1.843971631
60871103022,92.78420694,4.356705242,0.680735194,0.136147039,0.408441116,0,1.633764466
60871104011,98.02531646,1.164556962,0,0,0.658227848,0,0.151898734
60871104012,85.52168816,10.25791325,0.468933177,0.703399766,1.113716295,0,1.934349355
60871104021,76.33079848,13.68821293,1.235741445,0.190114068,4.657794677,0,3.897338403
60871104022,66.58954188,21.14761684,0.832947709,0.323924109,8.560851458,0.046274873,2.498843128
60871104023,73.79884689,12.74823831,0.512491992,0.128122998,9.801409353,0,3.010890455
60871105031,89.68253968,7.184628237,0.167084378,0.041771094,1.963241437,0,0.960735171
60871105032,88.07901907,8.242506812,0.953678474,0.136239782,0.408719346,0,2.179836512
60871105041,88.17204301,7.964954202,0.199123855,0.159299084,1.831939466,0.159299084,1.513341298
60871105051,84.30873622,11.66242578,0.42408821,0.169635284,1.65394402,0.042408821,1.738761662
60871105052,84.06840684,12.37623762,0.225022502,0.450045005,0.945094509,0,1.935193519
60871105061,67.95118818,24.72703918,0.449582531,0.256904303,3.725112396,0,2.89017341
60871105062,82.84313725,11.51960784,0.551470588,0.06127451,3.24754902,0,1.776960784
60871106011,82.32248521,11.98224852,0.184911243,0.036982249,3.883136095,0,1.590236686
60871106012,87.2039725,10.08403361,0.458365164,0.420168067,0.687547746,0,1.145912911
60871106021,86.81046676,8.168316832,0.636492221,0.176803395,3.28854314,0,0.919377652
60871107001,69.89863376,24.10753636,0.396650507,0.088144557,2.512119877,0,2.996914941
60871107002,74.08477842,19.7495183,0.578034682,0.192678227,1.541425819,0.385356455,3.468208092
60871202001,8.951707892,80.74204947,0.23557126,0.294464075,2.885747939,0.23557126,6.654888104
60871202002,18.2735426,70.79596413,1.513452915,0.168161435,2.242152466,0.33632287,6.670403587
60871202003,18.94824708,71.95325543,1.335559265,0.584307179,1.252086811,0,5.92654424
60871203011,10.22416621,78.56752324,0.820120284,0.710770913,2.788408967,0.054674686,6.834335703
60871203012,9.79547901,78.95586652,0.484391819,0.053821313,2.206673843,0,8.503767492
60871203013,9.984984985,81.30630631,0.225225225,0.075075075,1.726726727,0,6.681681682
60871203021,10.83455344,81.03953148,0.512445095,0,1.464128843,0.219619327,5.929721816
60871203022,12.76595745,76.70772676,0.727883539,0.951847704,0.78387458,0.055991041,8.006718925
60871204001,13.10888252,73.13753582,0.931232092,0.501432665,1.862464183,0.358166189,10.10028653
60871204002,10.60903733,77.79960707,0.098231827,0.392927308,3.634577603,0,7.465618861
60871204003,11.78960097,77.20677146,0.967351874,0.302297461,1.269649335,0.060459492,8.403869407
60871204004,12.58376768,74.38570365,0.223380491,0.59568131,2.159344751,0.372300819,9.679821296
60871205001,9.824561404,79.86842105,0.307017544,0.131578947,2.675438596,0.131578947,7.061403509
60871205002,8.354271357,76.19346734,0.565326633,0.125628141,5.464824121,0.06281407,9.233668342
60871205003,9.367681499,78.82903981,0.281030445,0.140515222,3.55971897,0.140515222,7.681498829
60871206001,10.01182499,81.1194324,0.354749704,0.591249507,1.616081987,0,6.306661411
60871206002,10.87352138,79.43585077,0.545950864,0.545950864,1.819836215,0.227479527,6.551410373
60871207001,15.44289044,73.54312354,0.990675991,0.524475524,2.214452214,0.116550117,7.167832168
60871207002,13.28007988,77.28407389,0.549176236,0.249625562,0.998502247,0.049925112,7.588617074
60871207003,8.726415094,78.06603774,0.235849057,0.235849057,4.245283019,0,8.490566038
60871208001,9.725906278,79.57559682,0.17683466,0.397877984,3.713527851,0.132625995,6.277630416
60871208002,8.87644942,77.64894042,0.319872051,0,5.717712915,0,7.43702519
60871208003,9.110473458,77.40315638,0.789096126,0.143472023,5.954088953,0,6.599713056
60871209011,12.92682927,75.91463415,0.487804878,0.487804878,3.353658537,0.12195122,6.707317073
60871209012,8.839779006,74.58563536,0.828729282,0.331491713,8.784530387,0.165745856,6.464088398
60871209021,12.98758865,68.70567376,0.620567376,0.177304965,9.219858156,0.044326241,8.244680851
60871209022,18.11764706,65.91596639,0.605042017,0.302521008,6.352941176,0.033613445,8.672268908
60871210001,9.275882705,77.49850389,0.059844405,0.179533214,5.565529623,0,7.420706164
60871210002,9.067085954,82.59958071,0.262054507,0.104821803,2.882599581,0.104821803,4.979035639
60871211001,10.70496084,77.67624021,0.261096606,0.391644909,2.74151436,0,8.224543081
60871211002,17.0989011,74.81318681,0.615384615,0.263736264,2.32967033,0.043956044,4.835164835
60871212001,8.101045296,81.01045296,0.174216028,0,2.090592334,0.696864111,7.926829268
60871212002,10.91521908,73.32123412,0.907441016,0.103707545,5.885403163,0.362976407,8.504018667
60871212003,11.10529073,77.31796752,0.785751702,0.261917234,3.981141959,0.261917234,6.28601362
60871213001,55.52193646,36.0816944,1.664145234,0.15128593,1.966717095,0.226928896,4.387291982
60871213002,22.25554889,65.56688662,0.599880024,0.119976005,5.038992202,0.119976005,6.298740252
60871213003,11.62981163,77.72317772,0.573300573,0.327600328,2.866502867,0.163800164,6.715806716
60871214011,26.97947214,58.35777126,1.955034213,0.195503421,5.376344086,0.293255132,6.842619746
60871214012,23.02158273,62.17026379,1.318944844,0.35971223,4.916067146,0.239808153,7.973621103
60871214021,36.41358641,51.74825175,0.799200799,0.44955045,4.145854146,0.1998002,6.243756244
60871214022,33.60227812,53.63075463,0.379686758,0.237304224,6.217370669,0.237304224,5.695301376
60871214031,21.7748562,68.20049302,0.986031224,0.328677075,3.533278554,0.493015612,4.683648316
60871214032,31.47801684,56.31431244,1.777362021,0.561272217,2.946679139,0.09354537,6.828811974
60871215011,14.1509434,73.58490566,1.41509434,1.100628931,2.044025157,0.157232704,7.547169811
60871215012,26.62848962,63.56478168,0.715819613,0.214745884,2.362204724,0,6.513958482
60871215013,14.28571429,74.81840194,0.726392252,0.242130751,2.663438257,0.242130751,7.021791768
60871215021,30.3117506,57.74580336,1.870503597,0.047961631,3.405275779,0.143884892,6.474820144
60871216011,19.39978564,68.43515541,0.428724544,0.214362272,3.32261522,0.482315113,7.717041801
60871216012,15.98489616,74.9528005,0.692259283,0.31466331,1.384518565,0.062932662,6.607929515
60871216021,11.5212528,80.53691275,0.67114094,0.782997763,2.348993289,0,4.138702461
60871216022,37.75889538,51.93839618,0.690387679,0.371747212,2.602230483,0.159320234,6.479022836
60871217011,17.85063752,68.00242866,1.032179721,0.364298725,5.221615058,0.121432908,7.407407407
60871217012,32.54012175,53.18206973,1.328168235,0.166021029,5.921416713,0.055340343,6.806862203
60871217013,18.18181818,72.89256198,0.495867769,0.330578512,2.975206612,0.165289256,4.958677686
60871217021,28.86597938,58.82352941,0.303214069,0.181928441,6.064281383,0.060642814,5.7004245
60871217022,32.26696084,53.39216768,1.65471594,0.82735797,6.39823497,0,5.460562603
60871218011,14.26319937,72.34042553,1.024428684,0,4.649330181,0,7.722616233
60871218012,14.49864499,75.33875339,1.35501355,0,2.43902439,0,6.368563686
60871218021,25,63.21770335,0.657894737,0.358851675,4.66507177,0.059808612,6.040669856
60871218022,16.49797571,74.08906883,1.214574899,0.20242915,3.238866397,0,4.75708502
60871220011,13.20072333,76.17540687,0.497287523,0.045207957,2.848101266,0,7.233273056
60871220012,19.08997605,70.3044817,0.889497092,0.273691413,3.729045501,0.136845706,5.576462538
60871220021,11.21758737,77.17023675,0.901916573,0.591882751,3.156708005,0.169109357,6.792559188
60871220041,18.41405003,69.77115487,0.798296966,0.745077169,4.896221394,0.106439596,5.268759979
60871220042,21.09227872,65.34839925,0.753295669,0.847457627,5.178907721,0.847457627,5.93220339
60871220051,18.1556196,68.62906546,0.90572252,0.205846027,5.063812268,0,7.039934129
60871220052,25.06849315,63.69863014,0.547945205,0.479452055,4.520547945,0,5.684931507
60871221001,16.19537275,74.03598972,0.449871465,0.449871465,2.313624679,0,6.555269923
60871221002,23.13814667,66.62876634,0.454803866,0.682205799,3.411028994,0,5.685048323
60871222021,13.60178971,75.5704698,0.581655481,0.223713647,3.713646532,0.447427293,5.861297539
60871222031,12.85468616,76.87016337,0.558899398,0.128976784,4.385210662,0.042992261,5.159071367
60871222032,15.05139501,71.87958884,0.367107195,0.073421439,5.359765051,0.293685756,6.975036711
60871222041,30.37542662,62.71331058,0.597269625,0.170648464,2.645051195,0,3.498293515
60871222042,15.70426336,74.09606044,0.70156503,0.215866163,2.968159741,0.053966541,6.260118726
60871222051,10.15911873,80.17135863,0.734394125,0.122399021,4.039167687,0.122399021,4.651162791
60871222052,12.80991736,77.0661157,0.826446281,0.103305785,1.652892562,0.103305785,7.438016529
60871222053,13.16901408,77.95774648,0.774647887,0.352112676,3.098591549,0,4.647887324
60871223001,72.36743839,22.18073189,0.597460792,0.224047797,2.091112771,0.149365198,2.389843167
60871223002,15.94594595,74.72972973,0,0.135135135,5.27027027,0,3.918918919
60871223003,16.54294804,74.12513256,0.477200424,0.265111347,2.651113468,0.053022269,5.885471898
60871224011,30.34506089,59.70906631,0.845737483,0.101488498,3.213802436,0.101488498,5.683355886
60871224021,19.51348493,72.87149656,0.211528292,0.317292438,1.374933897,0.052882073,5.658381809
60871224022,22.9803265,69.31770615,0.753453328,0.502302219,1.674340728,0,4.771871076
60871225001,66.66666667,27.56410256,0.641025641,0,1.994301994,0.071225071,3.062678063
60871225002,74.55399061,18.96713615,0.845070423,0,2.34741784,0,3.286384977
60871225003,82.0067535,10.13024602,0.434153401,0.337674867,4.341534009,0,2.749638205
60871225004,86.48275862,9.655172414,0.229885057,0.32183908,1.471264368,0.137931034,1.701149425
60871231001,57.46606335,37.85822021,0.226244344,0.226244344,1.357466063,0.150829563,2.714932127
60871231002,61.26331811,33.33333333,0,0.152207002,1.598173516,0.076103501,3.576864536
60871233001,61.43497758,34.72133248,0.128122998,0.256245996,0.960922486,0,2.498398463
60879901000,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
60890101001,20.43343653,60.57791538,4.643962848,4.643962848,4.953560372,0.412796698,4.334365325
60890101002,9.845288326,73.98030942,1.969057665,1.828410689,2.812939522,0.562587904,9.00140647
60890102001,6.770356816,77.12717292,1.921317475,1.829826167,2.653247941,0.091491308,9.606587374
60890102002,7.77385159,81.36042403,1.766784452,0.971731449,2.03180212,0.176678445,5.918727915
60890103001,11.04815864,71.33144476,1.699716714,0.736543909,6.798866856,0,8.385269122
60890103002,12.45762712,70.25423729,1.737288136,2.584745763,5.169491525,0.127118644,7.669491525
60890104001,14.81481481,70.27290448,2.436647173,2.2417154,1.461988304,0.194931774,8.576998051
60890104002,11.98830409,70.76023392,3.50877193,1.82748538,2.119883041,0.877192982,8.918128655
60890104003,9.914320685,74.17380661,1.713586291,3.182374541,3.304773562,0.122399021,7.58873929
60890104004,8.299758259,80.58017728,0.805801773,2.095084609,2.175664786,0.080580177,5.962933118
60890105001,12.86654698,70.31717534,3.231597846,2.573309396,1.555954518,0,9.455415919
60890105002,12.81755196,69.22632794,2.07852194,3.464203233,3.983833718,0.461893764,7.967667436
60890105003,12.33595801,72.76902887,1.443569554,2.427821522,2.624671916,0.590551181,7.80839895
60890106011,9.36,77.92,1.04,1.04,4,0.24,6.4
60890106012,7.469879518,79.67871486,0.401606426,1.365461847,4.257028112,0.240963855,6.586345382
60890106021,13.86061081,71.41738449,2.662490211,2.349256069,1.801096319,0.156617071,7.752545027
60890106022,11.06271777,72.73519164,0.174216028,1.393728223,4.616724739,0.174216028,9.843205575
60890106023,8.379888268,81.45251397,1.173184358,0.670391061,3.184357542,0.111731844,5.027932961
60890106024,7.220708447,83.44686649,0.885558583,0.544959128,1.975476839,0.068119891,5.858310627
60890106031,8.013937282,80.83623693,0,3.832752613,0.348432056,0,6.968641115
60890106032,3.554119548,89.33764136,0,0.484652666,1.292407108,0,5.331179321
60890107021,9.930139721,79.44111776,1.397205589,1.29740519,2.145708583,0.099800399,5.688622754
60890107022,7.295888825,80.25477707,0.810654314,1.563404748,3.011001737,0.347423277,6.716850029
60890107031,11.90042502,71.46326655,2.307225258,1.942926533,4.371584699,0.182149362,7.832422587
60890107032,9.797297297,77.75900901,1.06981982,0.788288288,5.067567568,0.337837838,5.18018018
60890107041,12.96436694,73.9954511,0.985595148,0.909780136,3.714935557,0.303260045,7.126611069
60890107042,12.74362819,70.31484258,1.049475262,3.223388306,3.823088456,0.074962519,8.770614693
60890107043,10.10152284,73.55329949,2.842639594,2.538071066,2.588832487,0,8.375634518
60890108031,12.00768492,70.26897214,0.912584054,0.912584054,6.580211335,0.144092219,9.173871278
60890108032,15.01632209,65.94124048,2.39390642,1.523394995,9.357997824,0,5.767138194
60890108033,8.131550416,72.38886881,3.035778822,0.79508493,7.914709071,0.108420672,7.625587279
60890108041,10.97922849,75.66765579,1.285855589,0.692383778,4.352126607,0,7.022749753
60890108042,6.703470032,80.9148265,1.577287066,0.552050473,3.470031546,0,6.782334385
60890108051,11.98237885,76.56387665,1.40969163,1.497797357,2.555066079,0,5.991189427
60890108052,11.47455867,76.01246106,1.505711319,0.986500519,2.076843198,0.31152648,7.632398754
60890108053,10.55868785,76.37109175,0.717580728,2.20399795,3.792926704,0.153767299,6.201947719
60890108061,10.11633789,75.82195245,1.820940819,1.416287304,2.326757714,0.050581689,8.447142135
60890108062,8.77497828,79.14856646,1.216333623,1.737619461,3.301476977,0,5.821025195
60890108071,7.854322071,81.43922773,0.658183414,0.658183414,3.027643703,0.351031154,6.011408513
60890108072,9.375,77.82939189,0.548986486,1.60472973,3.716216216,0.168918919,6.756756757
60890109001,11.6720704,71.69986105,1.945345067,2.871699861,3.427512737,0.092635479,8.290875405
60890109002,12.82910483,66.82623265,1.579703207,2.776448061,7.228338918,0.335088559,8.425083772
60890110011,7.81049936,78.23303457,0.640204866,2.176696543,0.640204866,0,10.4993598
60890110012,6.494960806,80.73908175,0,1.119820829,3.471444569,0.335946249,7.838745801
60890110021,7.839721254,83.01393728,0.261324042,1.132404181,2.003484321,0,5.74912892
60890110022,12,75.15384615,0.538461538,2.230769231,2.461538462,0,7.615384615
60890110023,11.900369,64.94464945,1.84501845,3.32103321,3.32103321,0.092250923,14.57564576
60890110024,11.86083289,73.64259357,0.474433316,4.111755403,1.528729573,0.158144439,8.223510807
60890111001,8.579710145,79.1884058,0.579710145,1.797101449,1.623188406,0,8.231884058
60890111002,9.988518944,73.36394948,0.516647532,3.788748565,3.444316877,0,8.897818599
60890112091,15.09677419,64.38709677,1.483870968,2.129032258,9.225806452,1.032258065,6.64516129
60890112092,17.10306407,64.06685237,1.114206128,2.506963788,6.406685237,0,8.802228412
60890112093,14.22333125,62.69494697,1.933873986,3.306300686,9.232688709,0.623830318,7.985028072
60890112094,12.53481894,54.66573816,2.367688022,2.08913649,18.73259053,0.557103064,9.052924791
60890113001,20.97678143,60.28823058,0.160128102,2.802241793,8.887109688,0.080064051,6.805444355
60890113002,18.64274571,64.89859594,1.950078003,1.170046802,6.864274571,0.23400936,6.24024961
60890113003,15.06565308,70.07601935,1.105736006,2.902557015,1.313061507,0.0691085,9.467864547
60890113004,17.70164168,65.16773733,0.5710207,2.78372591,3.711634547,0.142755175,9.921484654
60890114011,9.32038835,73.85113269,0.517799353,1.618122977,4.724919094,0.323624595,9.644012945
60890114012,10.56283732,74.78797224,1.619121049,2.158828065,4.471858134,0.077101002,6.32228219
60890114013,13.13220941,73.82431233,0.266193434,1.330967169,5.94498669,0,5.501330967
60890114021,8.617698091,78.71602082,0.694042799,0.867553499,5.089647195,0.0578369,5.957200694
60890114022,12.19354839,73.16129032,1.032258065,1.35483871,4.64516129,0,7.612903226
60890114031,10.0591716,74.55621302,0.710059172,1.420118343,4.615384615,0.059171598,8.579881657
60890114032,9.329073482,75.59105431,0.638977636,1.916932907,5.303514377,0.191693291,7.028753994
60890115011,18.08219178,67.26027397,0.342465753,2.876712329,2.397260274,0.068493151,8.97260274
60890115012,9.375,77.86885246,0.358606557,1.485655738,2.305327869,0.102459016,8.504098361
60890115021,7.388854101,79.89981215,0.313087038,2.254226675,1.815904822,0.626174076,7.70194114
60890115022,9.767891683,79.40038685,0.193423598,0.967117988,1.450676983,0.193423598,8.027079304
60890116001,6.694560669,81.69456067,0.313807531,2.405857741,0.732217573,0,8.158995816
60890116002,10.25641026,72.06764866,0.545553737,2.618657938,4.909983633,0.109110747,9.492635025
60890116003,14.11411411,71.67167167,0.500500501,3.603603604,2.902902903,0,7.207207207
60890117011,8.20668693,73.70820669,0.303951368,4.103343465,2.887537994,0.151975684,10.63829787
60890117012,9.327442317,77.95778105,1.080019637,1.963672067,1.570937653,0.245459008,7.854688267
60890117021,13.85606874,72.82491944,1.71858217,2.470461869,1.503759398,0.107411386,7.518796992
60890117022,8.045165843,73.95906845,0.705716302,2.470007057,7.551164432,0,7.268877911
60890117023,10.17257039,73.38782925,0.726612171,4.359673025,1.271571299,0.363306085,9.718437784
60890117031,8.502415459,74.58937198,0.193236715,2.898550725,2.70531401,0,11.11111111
60890117032,7.6,76.5,0.4,2.6,1.9,0.1,10.9
60890117033,10.55505005,77.34303913,0.454959054,2.365787079,0.909918107,0.181983621,8.189262966
60890118011,6.685837527,85.54996405,0.071890726,1.29403307,0.790797987,0,5.607476636
60890118012,7.699358387,82.03483043,0.091659028,1.649862511,2.108157654,0,6.416131989
60890118021,6.179775281,81.12359551,0.561797753,2.02247191,2.247191011,0.224719101,7.640449438
60890118022,8.181818182,82.12121212,0.242424242,1.939393939,1.939393939,0.181818182,5.393939394
60890118031,5.185185185,82.85714286,0.211640212,4.55026455,1.058201058,0.105820106,6.031746032
60890118032,6.666666667,81.94871795,1.025641026,2.769230769,3.487179487,0,4.102564103
60890118033,10.46770601,76.05790646,0.556792873,2.449888641,1.893095768,0.111358575,8.46325167
60890119001,7.334273625,83.49788434,0.211565585,1.904090268,0.77574048,0.423131171,5.853314528
60890119002,6.341107872,82.36151603,0.655976676,1.020408163,2.915451895,0.072886297,6.632653061
60890119003,7.260406583,81.70377541,0.580832527,0.968054211,0.774443369,0.387221684,8.325266215
60890119004,7.727690892,82.15271389,0.827966881,0.827966881,0.735970561,0,7.727690892
60890120001,11.125,65.875,0.25,3,12.5,0.375,6.875
60890120002,16.17473436,69.65761511,0.590318772,4.309327037,1.948051948,0.354191263,6.965761511
60890120003,25.4376931,57.46652935,2.059732235,3.398558187,2.162718847,0.102986612,9.371781668
60890120004,11.25792812,74.94714588,1.21564482,2.536997886,1.585623679,0.528541226,7.928118393
60890121011,10.40268456,76.09060403,0.67114094,1.845637584,1.593959732,0,9.395973154
60890121012,15.85820896,69.46517413,0.497512438,2.922885572,1.803482587,0.248756219,9.2039801
60890121013,13.42789598,72.90780142,0.472813239,2.836879433,3.356973995,0.141843972,6.855791962
60890121021,10.79136691,78.65707434,0.35971223,3.117505995,0.35971223,0,6.714628297
60890121022,13.12594841,76.10015175,1.517450683,2.048558422,1.669195751,0,5.538694992
60890122001,11.60553217,77.1497294,0.481058328,2.28502706,0.901984366,0.120264582,7.456404089
60890122002,12.81464531,76.31578947,0.228832952,1.830663616,0.57208238,0.114416476,8.123569794
60890122003,10.4281768,79.48895028,0.276243094,0.621546961,0.759668508,0,8.425414365
60890122004,14.68005019,70.38895859,0.501882058,3.82685069,3.136762861,0,7.465495609
60890123011,13.25136612,74.93169399,0.273224044,1.571038251,1.161202186,0.204918033,8.606557377
60890123012,30.0877193,59.8245614,0,2.98245614,0.701754386,0,6.403508772
60890123021,8.274470232,77.29566095,1.009081736,1.614530777,5.045408678,0,6.760847629
60890123022,15.77928364,66.02129719,0.484027106,5.324298161,4.35624395,0.096805421,7.93804453
60890123023,11.79608773,74.03675163,0.414937759,2.37107291,4.564315353,0.474214582,6.342620036
60890123024,8.688046647,80.87463557,0.524781341,1.632653061,2.157434402,0.116618076,6.005830904
60890123031,10.13175829,79.46388005,0.272603362,1.862789641,1.590186279,0.045433894,6.633348478
60890123032,7.024336283,77.76548673,0.774336283,2.599557522,3.207964602,0.055309735,8.57300885
60890124001,6.363636364,80.50505051,0.303030303,2.323232323,1.616161616,0.101010101,8.787878788
60890124002,9.400826446,80.68181818,0.309917355,1.446280992,1.859504132,0.20661157,6.095041322
60890124003,8.366533865,79.34926959,0.332005312,1.859229748,1.992031873,0.664010624,7.436918991
60890125001,8.497723824,81.3353566,0.455235205,1.062215478,0.91047041,0,7.738998483
60890125002,4.405874499,83.97863818,0.267022697,1.468624833,1.468624833,0.133511348,8.277703605
60890126031,5.689277899,84.46389497,0.218818381,3.719912473,1.750547046,0,4.157549234
